technology_id,country,name,groundwater,surfacewater,waterquality,waterquality_referring,watersupply,water_use_rights,water_comments
1707,MA,Jardins en agroforesterie irrigués par des seguia,ONSURFACE,MEDIUM,GOOD,,IRRIGATION,COMMUNAL,"une partie des jardins a été arrachée par une innondation, du au déboisement du bassin versant."
1708,PH,Littuko Growing for Forest Enhancement,ONSURFACE,GOOD,GOOD,,,COMMUNAL,
1709,PH,Trees as Buffer Zones,5_50M,MEDIUM,GOOD,,,,
1710,BR,The “Green Liver System”: eco-friendly water purification,LESS_5M,POOR,POOR,,MIXED,OTHER,
1711,ES,Reduced tillage of almonds and olives,5_50M,POOR,AGRICULTURALUSE,,,INDIVIDUAL,
1712,PH,Sediment Traps,5_50M,MEDIUM,GOOD,,,,
1713,PT,Post-fire salvage logging; post-fire traditional logging,5_50M,GOOD,GOOD,,,COMMUNAL,Availability of surface water is good - medium (very dry summer)
1714,DE,Drainage of coastal areas in north- western Germany,LESS_5M,GOOD,AGRICULTURALUSE,,MIXED,,
1715,AF,Staggered Contour Trench,50M_PLUS,POOR,AGRICULTURALUSE,,,OPEN_ACCESS,
1716,PL,Ex-post and ex-ante soil sealing maps,LESS_5M,GOOD,,,,,
1717,CN,Integrating native trees in rubber monocultures,,GOOD,POOR,,MIXED,,
1718,AF,Community bakery,5_50M,GOOD,GOOD,,,COMMUNAL,"When the water is fetched from wells or natural springs the water is good drinking water, otherwise it is poor drinking water (surface water, must be treated before consumption)"
1719,NI,Check dams from stem cuttings,,,,,RAINFED,,
1720,PH,Ecological engineering for biological  pest control in lowland rice agroecosystems,LESS_5M,GOOD,AGRICULTURALUSE,,IRRIGATION,COMMUNAL,
1721,CN,"Apocynum planting to protect and  profit from saline soils in the  Tarim River Basin, north-west China",5_50M,GOOD,POOR,,MIXED,COMMUNAL|LEASED,"Ground water table also < 5 m: Apocynum is a phreatophyte. The most productive sites of Apocynum venetum are found on a groundwater not deeper than 3 m with salt contets between 1g/l and 10g/l.

Ground water table 5-50 m: Apocynum pictum is mainly found on groundwater levels of 4-6m below surface with a maximum groundwater depth of 8 m. Apocynum is restricted to groundwater levels not deeper than 4 m below surface."
1722,AF,Keyhole  Garden,5_50M,MEDIUM,GOOD,,,COMMUNAL,
1723,AF,Stone wall,5_50M,POOR,,,MIXED,OPEN_ACCESS,
1724,AF,Contour Trench Bund,5_50M,POOR,GOOD,,MIXED,OPEN_ACCESS,
1725,PH,Alternate Wetting and Drying,,GOOD,GOOD,,OTHER,COMMUNAL,
1727,GB,Soil pH management,LESS_5M,POOR,AGRICULTURALUSE,,RAINFED,,
1728,AF,Roof rain water harvesting,50M_PLUS,POOR,POOR,,RAINFED,COMMUNAL,
1729,PH,Pressing of Cogon Grass (Imperata cylindrica),,MEDIUM,,,,,
1730,BI,Stabilisation des berges des rivières par le bambou,LESS_5M,EXCESS,AGRICULTURALUSE,,RAINFED,INDIVIDUAL,"Profondeur estimée de l’eau dans le sol: Pas de cas de stagnation de l'eau

Disponibilité de l’eau de surface: Les moisde de février, mars et avril connaissent beaucoup d'inondations mais l'eau s'infiltre rapidement

Qualité de l’eau (non traitée): L'eau a une couleur brune à cause de l'érosion"
1731,AF,Irrigation of uplands through Hydraulic Flange Pump,5_50M,MEDIUM,GOOD,,RAINFED,COMMUNAL,
1732,AF,Terracing in Watershed,5_50M,POOR,AGRICULTURALUSE,,RAINFED,COMMUNAL,
1733,MA,Reboisement,ONSURFACE,MEDIUM,AGRICULTURALUSE,,IRRIGATION,OPEN_ACCESS,
1734,MA,Seuils en gabion,5_50M,POOR,POOR,,RAINFED,,Profondeur estimée de l’eau dans le sol: 5-50m (Débit de la fourchette d’Eau de 8 à 12 m de profondeur)
1735,KE,Trashlines,5_50M,MEDIUM,POOR,,RAINFED,OPEN_ACCESS,
1736,KE,Woodlot,5_50M,GOOD,GOOD,,RAINFED,INDIVIDUAL,
1737,FR,Restauration d'un bocage à l'aide de parcs éléctriques à brebis.,LESS_5M,GOOD,POOR,,RAINFED,,"Qualité de l'eau (non traitée): Aussi eau potable de la source. Faiblement est eaux de surface

Disponibilité de l’eau de surface: Aussi excés. Précipitations distribuées sur toute l'année, sol presque trop humide pour des brebis."
1738,KE,Boundary Trees-Windbreakers,50M_PLUS,MEDIUM,POOR,,MIXED,,
1740,KE,Boundary Hedgerows,5_50M,GOOD,GOOD,,MIXED,INDIVIDUAL,
1741,KE,Rotational grazing,5_50M,MEDIUM,POOR,,MIXED,,
1742,IR,Almond and Apple sapling plantation,ONSURFACE,EXCESS,GOOD,,RAINFED,COMMUNAL,Ground water table: Near ground
1743,AR,Ferias comunitarias campesinas como alternativa de comercialización para la mejora en la rentabilidad y mantenimiento de la actividad productiva tradicional.,50M_PLUS,MEDIUM,AGRICULTURALUSE,,IRRIGATION,OPEN_ACCESS,"Water quality (untreated): good drinking water, for agricultural use only (irrigation)"
1744,HN,Uso de llantas en la agricultura urbana,5_50M,POOR,GOOD,,RAINFED,,
1747,TJ,Превращение низкопродуктивных песчано-каменистых высокогорных пустынь  в орошаемый фруктовый сад с люцерной  в междурядьях.,,,,,,,
1748,SN,Digue anti-sel et de retenue des eaux de ruissellement,,,,,,,
1749,UG,Integrated runoff water management,,,,,,,
1750,NP,Improved compost preparation,,,,,,,
1751,NP,Urine application through drip irrigation for bitter gourd production,,,,,,,
1752,NP,Improved cattleshed for urine collection,,,,,,,
1753,NP,Legume integration,,,,,,,
1755,NP,Organic pest management,,,,,,,
1756,NP,"Improved farmyard manure through sunlight, rain and runoff protection",,,,,,,
1757,NP,Cultivation of fodder and grasses,,,,,,,
1759,NP,Better quality farmyard manure through improved decomposition,,,,,,,
1761,IS,Applying organic residues to denuded areas,LESS_5M,POOR,GOOD,GROUND,RAINFED,OPEN_ACCESS,
1762,IT,Vallerani Water Harvesting System,,,,,MIXED,,
1763,FR,"Jardin avec cinq parcelles en rotation avec céréales, poules, racines, cochons et milpa.",,,,,,,
1769,BD,Marshy land transformed into productive land,LESS_5M,GOOD,AGRICULTURALUSE,,RAINFED,OPEN_ACCESS,flooding normally occur in rainy season but it is not destructive for the technology
1770,UA,Создание экологически-сбалансированных агроландшафтов для повышения плодородия орошаемых почв и получения качественной сельскохозяйственной продукции.,,,,,MIXED,,
1815,MD,Environmentally-friendly rural practices,5_50M,MEDIUM,POOR,,RAINFED,COMMUNAL|INDIVIDUAL,
1816,MD,Environmentally-Friendly Community Practices,5_50M,MEDIUM,POOR,,MIXED,OPEN_ACCESS|INDIVIDUAL,
1817,MD,Integrated Land and Water Management,5_50M,MEDIUM,POOR,,MIXED,OPEN_ACCESS|INDIVIDUAL,
1819,MD,Rehabilitation of degraded land,5_50M,POOR,POOR,,RAINFED,COMMUNAL|INDIVIDUAL,
1832,HT,Terrasses Radicales,50M_PLUS,POOR,,,MIXED,INDIVIDUAL,"La géologie karstique de la zone explique l'absence d'eau de surface, qui s'infiltre rapidement dans l'épikarste et les dolines."
1879,NE,Traitement de Kori ou Aménagement de Kori,50M_PLUS,POOR,POOR,,OTHER,COMMUNAL|INDIVIDUAL,"l'eau est polluée par des déchets ménagers (plastiques de toute nature) et surtout des dépotoirs sauvages dans lesquels on retrouve les déchets du centre de santé (seringue, etc.) qui se trouve à proximité du kori."
1882,PE,Cocina Inkawasi Mejorada,LESS_5M,GOOD,AGRICULTURALUSE,,MIXED,COMMUNAL|INDIVIDUAL,"La ubicación del proyecto y la tecnología estan den una zona donde se encuentra nevados andinos, por ello hay buena disponibilidad de agua."
1890,KH,Intercropping of mung bean and banana in the uplands,5_50M,MEDIUM,AGRICULTURALUSE,,RAINFED,OTHER,
1914,PH,Sugar Mill Wastewater Re-use for Irrigation,,GOOD,GOOD,,MIXED,OPEN_ACCESS,
1930,PH,Highly Diversified Cropping in Live Trellis System,,GOOD,GOOD,,RAINFED,INDIVIDUAL,
1958,HT,Clayonnage pour la correction des ravines,50M_PLUS,POOR,POOR,,RAINFED,OPEN_ACCESS,
2005,BD,"Disability inclusive, flood resilient cluster village",50M_PLUS,MEDIUM,GOOD,,MIXED,INDIVIDUAL,
2010,ES,Organic amendment located in dripper point in organic citrus production,ONSURFACE,MEDIUM,AGRICULTURALUSE,,IRRIGATION,COMMUNAL,
2061,LA,Rice straw mulching in vegetable home gardens,ONSURFACE,GOOD,GOOD,,OTHER,OPEN_ACCESS|INDIVIDUAL,
2081,MR,Implementing the ecological monitoring of locally managed sylvo-pastoral resources – Vegetation cover index,50M_PLUS,,,,RAINFED,COMMUNAL,
2089,MR,Ouverture manuelle de pare-feux,50M_PLUS,POOR,GOOD,,RAINFED,COMMUNAL,
2092,KE,Il Ngwesi Group Ranch Grazing with Holistic Management Principles,50M_PLUS,MEDIUM,POOR,,RAINFED,OPEN_ACCESS,"Few springs, Ngare Ndare river, no boreholes. Source is Mount Kenya."
2098,KH,Intercropping of vegetables to control pests along the Mekong river bank,5_50M,GOOD,GOOD,,MIXED,OPEN_ACCESS,It is flooded all year because it's close to the river.
2099,KH,"Home Garden (Pomelo, Lemon, Supplementary Crops)",50M_PLUS,GOOD,GOOD,,MIXED,OPEN_ACCESS,The famer use water from the Mekong River for drinking and for irrigation.
2101,KH,Bitter gourd cultivation using recycled newspapers to protect fruits,50M_PLUS,GOOD,AGRICULTURALUSE,,MIXED,OPEN_ACCESS,When the lake is dried up he used water from river instead. Generally this area is flooded every year.
2136,KH,Automatic Pumping System (Ram Pump) Using Natural Stream Flow for Domestic and Agricultural Purposes,5_50M,GOOD,AGRICULTURALUSE,,MIXED,OPEN_ACCESS,
2137,KH,Using slurry from biodigester for soil improvement,5_50M,GOOD,GOOD,,MIXED,INDIVIDUAL,Groundwater from well is used for irrigation and ensures supply for the whole year.
2140,UG,Fish ponds for fish production and improved household income,ONSURFACE,EXCESS,GOOD,,OTHER,OPEN_ACCESS|INDIVIDUAL,There is a lot of drought occurring due to deforestation
2143,UG,Modern Intensive Livestock Management.,5_50M,MEDIUM,GOOD,,RAINFED,INDIVIDUAL,Water is pumped from underground for domestic use and for the animals.
2144,UG,Poultry Waste For Soil Fertility Improvement And Increased Production,ONSURFACE,MEDIUM,GOOD,,RAINFED,COMMUNAL|INDIVIDUAL,
2147,UG,Rotational grazing of goats for pasture conservation and improvement.,5_50M,GOOD,GOOD,,RAINFED,COMMUNAL,suitable for human consuptions and animals .
2148,UG,Multi-Canopy Agroforestry,5_50M,MEDIUM,AGRICULTURALUSE,,RAINFED,COMMUNAL,
2149,UG,Firelines For Tree Protection,5_50M,GOOD,POOR,,RAINFED,,
2165,MA,Banquettes en terre irriguées combinées à l’agroforesterie,5_50M,MEDIUM,GOOD,,MIXED,OPEN_ACCESS|COMMUNAL,
2167,MA,Taille de frêne dimorphe (Fraxinus dimorpha) en têtard pour l'utilisation comme fourrage.,5_50M,POOR,POOR,,RAINFED,COMMUNAL,
2203,NA,Bush Thinning and Biomass Processing by Manual or Mechanised Means,5_50M,POOR,GOOD,,RAINFED,INDIVIDUAL,
2236,KH,Crop rotation between mango trees in combination with drip irrigation,5_50M,GOOD,AGRICULTURALUSE,,MIXED,INDIVIDUAL,Receive water from the nearby natural stream.
2237,LA,Wild cardamom plantation for sustainable forest management,50M_PLUS,MEDIUM,POOR,,RAINFED,OTHER,
2247,CA,Le verger permaculturel de miracle farms,5_50M,GOOD,POOR,,MIXED,COMMUNAL,
2251,LA,Cultivation of Bamboo to Prevent Soil Erosion,LESS_5M,GOOD,AGRICULTURALUSE,,OTHER,OPEN_ACCESS,
2254,UG,Animal manure use in a citrus orchard,LESS_5M,EXCESS,GOOD,,MIXED,COMMUNAL,sometimes it rains and the stream fills up causing flooding but this doesn't happen every season
2255,KH,Intercropping of eggplants between mango trees using rice straw mulching to reduce evaporation,5_50M,GOOD,GOOD,,MIXED,INDIVIDUAL,"Groundwater in this area contains some minerals, so the farmer store it in a pond before irrigating  the crops. Rainwater and tap water from other areas is the source of drinking water."
2257,UG,Integrated  Apiculture and Forestry,5_50M,EXCESS,GOOD,,RAINFED,COMMUNAL,
2263,KH,Improved orchard with an integrated farming system,5_50M,GOOD,AGRICULTURALUSE,,MIXED,OPEN_ACCESS,It was not inundated over the last 3 years. The farmer uses four ponds for watering. 
2274,UG,Trenches for soil and water conservation under banana.,5_50M,POOR,POOR,,RAINFED,OPEN_ACCESS,
2279,LA,Logs to reduce surface run-off during the rainy season,5_50M,MEDIUM,GOOD,,RAINFED,OPEN_ACCESS,
2284,LA,Making compost to improve soil fertility in vegetable home gardens,5_50M,MEDIUM,AGRICULTURALUSE,,IRRIGATION,INDIVIDUAL,
2288,KE,Grass reseeding,5_50M,MEDIUM,POOR,,RAINFED,COMMUNAL|INDIVIDUAL,Seasonal flactuation depending on rainfall
2298,LA,Dry season rice on flat areas of stream banks,ONSURFACE,GOOD,AGRICULTURALUSE,,RAINFED,OPEN_ACCESS,
2304,UG,Under ground water abstraction for livestock production,5_50M,MEDIUM,GOOD,,MIXED,INDIVIDUAL,
2306,LA,Local indigenous dyke for water harvesting,LESS_5M,MEDIUM,AGRICULTURALUSE,,IRRIGATION,OPEN_ACCESS,
2307,LA,Plantation of Yangbong (Persea kurzii) Trees on Slopes,5_50M,GOOD,UNUSABLE,,RAINFED,OPEN_ACCESS,
2315,KH,Agroforestry-intercropping of peanut  between cashew nut trees in upland areas,LESS_5M,POOR,AGRICULTURALUSE,,RAINFED,OPEN_ACCESS|OTHER,Rely entirely on rainfall.
2317,UG,Intercropping Bananas and Pineapple for Optimal Land Utilisation,LESS_5M,GOOD,GOOD,,MIXED,COMMUNAL,
2319,UG,MANGO AND CITRUS TRESS GROWN AS CASHCROPS AND FOR SOIL FERTILITY IMPROVEMENT,5_50M,MEDIUM,GOOD,,RAINFED,COMMUNAL,Very low water table
2321,UG,Reclamation of indigenous pastures for dairy farming,5_50M,GOOD,GOOD,,RAINFED,COMMUNAL,water is safe for animal consumption.
2323,NE,Firebreaks,50M_PLUS,MEDIUM,POOR,,MIXED,OPEN_ACCESS|COMMUNAL,"The populations generally use water from the ponds and from the wells of the pastoralists. Despite the low quality of the water in the ponds, the pastoralist populations (transhumants and nomads) use the water for their daily consumption. This is because there is only a small number of wells in this region, where the groundwater is at more than 100 m depth. A water divide separates the department in two parts: in the west, the groundwater depth is more than 300 metres, which requires the construction of pumping stations, and in the east the groundwater is found at smaller depths (less than 300 m). But in the valleys and depressions, water can be found at smaller depths (lower than 100 m). In the areas with horticulture, dromedaries are generally used as traction animals to pump up the water. At some wells donkeys are used."
2325,NE,"Assisted Natural Regeneration on agro-pastoral, sylvo-pastoral and pastoral land",50M_PLUS,POOR,POOR,,MIXED,COMMUNAL|INDIVIDUAL,"The depth of groundwater tables in the pastoral zone is well over 100 m and may frequently reach 500 m or more in the western part (Tchintabaraden).  Surface water consists of temporary ponds. In the agro-pastoral zones in the south, groundwater is at more than 100 m depth. In the valleys and plains, groundwater is often found at less than 5 m depth. This zone is characterized by several permanent and ephemeral water courses."
2327,UG,Modern Bee Hives based Apiculture,LESS_5M,MEDIUM,GOOD,,RAINFED,OPEN_ACCESS,The quality is good: land user uses bore hole water.
2688,LA,Coffee cultivation between big trees in sloping fallows,5_50M,MEDIUM,POOR,,RAINFED,OPEN_ACCESS,
2690,ES,Application of 'Preparation 500' in agricultural soils under a biodynamic management,5_50M,GOOD,AGRICULTURALUSE,,IRRIGATION,COMMUNAL,
2699,UG,CROP ROTATION OF CASSAVA AND SOY BEAN,5_50M,GOOD,POOR,,RAINFED,COMMUNAL,
2707,UG,"Cassava-Soybean Crop Rotation for Soil Fertility Improvement, Improved Production, Income and Food Security",5_50M,GOOD,GOOD,,RAINFED,COMMUNAL,
2708,UG,TEAK-BASED AFFORESTATION FOR INCOME GENERATION AND TIMBER PRODUCTION,5_50M,GOOD,GOOD,,RAINFED,COMMUNAL,The community uses borehole water which is suitable for consumption.
2757,UG,Mulching using  banana leaves,LESS_5M,GOOD,GOOD,,RAINFED,INDIVIDUAL,
2761,UG,Controlled livestock grazing  for soil fertility improvement,LESS_5M,MEDIUM,GOOD,,RAINFED,COMMUNAL,The bore hole is seasonal - shortage of water during the dry season.
2769,UG,Farmer-Managed Natural Regeneration (FMNR),5_50M,MEDIUM,POOR,,RAINFED,INDIVIDUAL,
2778,UG,Grevillea Robusta (Silk Oak) Boundary Lines on a Pineapple Cropland,5_50M,MEDIUM,GOOD,,RAINFED,OPEN_ACCESS,
2784,UG,Small ruminant management for manure production (goats),5_50M,GOOD,GOOD,,RAINFED,COMMUNAL,
2785,SI,Integrated soil fertility management with biochar and zeolite,5_50M,GOOD,GOOD,,RAINFED,INDIVIDUAL,
2787,UG,Fruit Tree Orchard of Mangoes and Oranges Integrated with Beans,5_50M,MEDIUM,GOOD,,RAINFED,COMMUNAL,Soils are dry during Dec -March.
2788,UG,Low-cost irrigation with a treadle pump,50M_PLUS,MEDIUM,AGRICULTURALUSE,,MIXED,INDIVIDUAL,
2795,SI,Organic agriculture,5_50M,GOOD,GOOD,,RAINFED,INDIVIDUAL,
